chamado_id,hospital_id,equipamento_id,falha_id,tecnico_id,tipo_chamado,status,data_abertura,data_fechamento,prioridade,descricao,tempo_resposta_horas
589,37,589,445,38,corretiva,concluido,2026-05-05 10:47:00,2026-05-05 21:47:00,medio,Parada por falha em angiografia. Prioridade medio.,11
590,37,590,446,,corretiva,nao atribuido,2026-06-02 09:47:00,,medio,Parada por falha em raio x. Prioridade medio.,
591,37,591,447,60,corretiva,atribuido,2026-05-26 23:51:00,,medio,Parada por falha em ultrassom. Prioridade medio.,
592,37,592,448,,corretiva,nao atribuido,2026-06-03 13:15:00,,baixo,Parada por falha em ultrassom. Prioridade baixo.,
593,38,593,449,51,corretiva,concluido,2026-03-07 07:51:00,2026-03-07 11:51:00,medio,Parada por falha em ressonancia magnetica. Prioridade medio.,4
594,38,594,,43,preventiva,concluido,2026-02-04 00:00:00,2026-02-05 13:00:00,alto,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade alto.,37
595,38,595,,58,preventiva,concluido,2026-01-11 12:00:00,2026-01-12 22:00:00,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,34
596,38,596,450,27,corretiva,concluido,2026-02-19 00:02:00,2026-02-19 18:02:00,alto,Parada por falha em ressonancia magnetica. Prioridade alto.,18
597,38,597,451,42,corretiva,concluido,2025-12-31 00:30:00,2025-12-31 06:30:00,alto,Parada por falha em tc. Prioridade alto.,6
598,38,598,,6,preventiva,concluido,2026-04-10 05:00:00,2026-04-12 06:00:00,medio,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade medio.,49
599,38,599,452,10,corretiva,concluido,2026-05-10 01:18:00,2026-05-11 01:18:00,medio,Parada por falha em ultrassom. Prioridade medio.,24
600,38,600,,26,preventiva,concluido,2026-03-27 12:00:00,2026-03-28 18:00:00,baixo,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade baixo.,30
601,38,601,453,58,corretiva,atribuido,2026-05-29 17:41:00,,alto,Parada por falha em arco cirurgico. Prioridade alto.,
602,38,602,454,42,corretiva,concluido,2026-01-03 20:24:00,2026-01-04 08:24:00,medio,Parada por falha em tc. Prioridade medio.,12
603,38,603,,24,preventiva,concluido,2026-05-19 19:00:00,2026-05-21 10:00:00,alto,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade alto.,39
604,38,604,455,51,corretiva,concluido,2026-03-16 06:01:00,2026-03-16 14:01:00,baixo,Parada por falha em tc. Prioridade baixo.,8
605,38,605,456,,corretiva,nao atribuido,2026-05-26 16:43:00,,baixo,Parada por falha em pet. Prioridade baixo.,
606,38,606,457,18,corretiva,concluido,2026-02-09 04:54:00,2026-02-09 09:54:00,medio,Parada por falha em pet. Prioridade medio.,5
607,38,607,458,19,corretiva,em andamento,2026-05-28 07:58:00,,medio,Parada por falha em arco cirurgico. Prioridade medio.,
608,38,608,459,,corretiva,nao atribuido,2026-06-02 18:57:00,,alto,Parada por falha em pet. Prioridade alto.,
609,39,609,460,24,corretiva,concluido,2026-03-04 12:12:00,2026-03-05 10:12:00,alto,Parada por falha em ressonancia magnetica. Prioridade alto.,22
610,39,610,461,2,corretiva,em andamento,2026-06-02 02:33:00,,medio,Parada por falha em angiografia. Prioridade medio.,
611,39,611,462,,corretiva,nao atribuido,2026-05-26 04:50:00,,alto,Parada por falha em angiografia. Prioridade alto.,
612,39,612,,27,preventiva,concluido,2026-02-13 15:00:00,2026-02-14 15:00:00,alto,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade alto.,24
613,39,613,463,42,corretiva,atribuido,2026-05-28 16:41:00,,medio,Parada por falha em pet. Prioridade medio.,
614,39,614,464,,corretiva,nao atribuido,2026-05-27 06:03:00,,alto,Parada por falha em ressonancia magnetica. Prioridade alto.,
615,39,615,465,18,corretiva,concluido,2026-04-14 23:20:00,2026-04-15 15:20:00,baixo,Parada por falha em raio x. Prioridade baixo.,16
616,39,616,466,,corretiva,nao atribuido,2026-05-30 18:58:00,,medio,Parada por falha em ressonancia magnetica. Prioridade medio.,
617,39,617,467,52,corretiva,concluido,2026-02-25 13:33:00,2026-02-25 23:33:00,baixo,Parada por falha em angiografia. Prioridade baixo.,10
618,39,618,,58,preventiva,concluido,2026-04-13 15:00:00,2026-04-15 05:00:00,baixo,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade baixo.,38
619,39,619,,33,preventiva,concluido,2026-04-21 08:00:00,2026-04-22 11:00:00,baixo,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade baixo.,27
620,39,620,468,20,corretiva,atribuido,2026-06-03 09:21:00,,baixo,Parada por falha em pet. Prioridade baixo.,
621,39,621,,19,preventiva,concluido,2026-05-07 16:00:00,2026-05-08 16:00:00,baixo,Chamado preventiva para arco cirurgico. Motivo: MTBF proximo do vencimento. Prioridade baixo.,24
622,39,622,,26,preventiva,concluido,2026-04-02 09:00:00,2026-04-04 04:00:00,medio,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade medio.,43
623,39,623,469,59,corretiva,concluido,2026-02-08 11:06:00,2026-02-09 08:06:00,alto,Parada por falha em ultrassom. Prioridade alto.,21
624,39,624,,56,preventiva,concluido,2025-12-25 18:00:00,2025-12-27 21:00:00,medio,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade medio.,51
625,40,625,470,39,corretiva,em andamento,2026-06-03 17:17:00,,medio,Parada por falha em pet. Prioridade medio.,
626,40,626,471,11,corretiva,concluido,2026-01-17 13:50:00,2026-01-18 11:50:00,medio,Parada por falha em ultrassom. Prioridade medio.,22
627,40,627,472,,corretiva,nao atribuido,2026-05-30 16:41:00,,alto,Parada por falha em ressonancia magnetica. Prioridade alto.,
628,40,628,473,29,corretiva,em andamento,2026-06-04 00:24:00,,baixo,Parada por falha em angiografia. Prioridade baixo.,
629,40,629,,35,preventiva,concluido,2026-04-30 19:00:00,2026-05-01 12:00:00,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,17
630,40,630,474,27,corretiva,atribuido,2026-06-03 11:00:00,,alto,Parada por falha em pet. Prioridade alto.,
631,40,631,,34,preventiva,concluido,2026-01-30 02:00:00,2026-01-31 19:00:00,baixo,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade baixo.,41
632,40,632,475,50,corretiva,concluido,2026-05-16 01:16:00,2026-05-16 16:16:00,baixo,Parada por falha em ultrassom. Prioridade baixo.,15
633,40,633,476,58,corretiva,atribuido,2026-05-28 12:45:00,,alto,Parada por falha em arco cirurgico. Prioridade alto.,
634,40,634,477,19,corretiva,concluido,2026-01-27 07:39:00,2026-01-28 01:39:00,baixo,Parada por falha em angiografia. Prioridade baixo.,18
635,40,635,478,21,corretiva,em andamento,2026-05-27 13:13:00,,alto,Parada por falha em ultrassom. Prioridade alto.,
636,40,636,,18,preventiva,concluido,2026-05-18 19:00:00,2026-05-19 10:00:00,medio,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade medio.,15
637,40,637,479,50,corretiva,concluido,2026-04-16 11:47:00,2026-04-17 07:47:00,alto,Parada por falha em tc. Prioridade alto.,20
638,40,638,,53,preventiva,concluido,2026-04-15 04:00:00,2026-04-16 00:00:00,baixo,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade baixo.,20
639,40,639,480,3,corretiva,em andamento,2026-05-25 12:46:00,,medio,Parada por falha em tc. Prioridade medio.,
640,40,640,,20,preventiva,concluido,2026-02-22 04:00:00,2026-02-24 05:00:00,medio,Chamado preventiva para arco cirurgico. Motivo: MTBF proximo do vencimento. Prioridade medio.,49
641,41,641,481,39,corretiva,concluido,2026-04-15 15:18:00,2026-04-15 22:18:00,medio,Parada por falha em pet. Prioridade medio.,7
642,41,642,482,,corretiva,nao atribuido,2026-05-27 14:11:00,,alto,Parada por falha em tc. Prioridade alto.,
643,41,643,483,20,corretiva,atribuido,2026-05-31 05:06:00,,baixo,Parada por falha em pet. Prioridade baixo.,
644,41,644,484,59,corretiva,em andamento,2026-05-31 21:48:00,,baixo,Parada por falha em angiografia. Prioridade baixo.,
645,41,645,485,29,corretiva,em andamento,2026-05-27 14:21:00,,baixo,Parada por falha em arco cirurgico. Prioridade baixo.,
646,41,646,486,,corretiva,nao atribuido,2026-06-02 09:13:00,,baixo,Parada por falha em tc. Prioridade baixo.,
647,41,647,487,21,corretiva,concluido,2026-02-22 05:14:00,2026-02-22 19:14:00,alto,Parada por falha em pet. Prioridade alto.,14
648,41,648,488,26,corretiva,concluido,2026-01-27 04:17:00,2026-01-28 00:17:00,baixo,Parada por falha em arco cirurgico. Prioridade baixo.,20
649,41,649,489,40,corretiva,concluido,2026-04-16 13:57:00,2026-04-17 04:57:00,baixo,Parada por falha em raio x. Prioridade baixo.,15
650,41,650,,7,preventiva,concluido,2026-04-04 05:00:00,2026-04-05 19:00:00,alto,Chamado preventiva para raio x. Motivo: MTBF proximo do vencimento. Prioridade alto.,38
651,41,651,490,,corretiva,nao atribuido,2026-06-01 14:29:00,,alto,Parada por falha em ultrassom. Prioridade alto.,
652,41,652,491,4,corretiva,em andamento,2026-05-30 01:10:00,,medio,Parada por falha em angiografia. Prioridade medio.,
653,41,653,492,47,corretiva,concluido,2026-02-18 21:59:00,2026-02-19 07:59:00,baixo,Parada por falha em tc. Prioridade baixo.,10
654,41,654,493,35,corretiva,concluido,2026-02-02 12:45:00,2026-02-02 21:45:00,baixo,Parada por falha em ressonancia magnetica. Prioridade baixo.,9
655,41,655,494,,corretiva,nao atribuido,2026-05-25 15:21:00,,alto,Parada por falha em ressonancia magnetica. Prioridade alto.,
656,41,656,495,,corretiva,nao atribuido,2026-06-03 15:27:00,,medio,Parada por falha em ressonancia magnetica. Prioridade medio.,
657,42,657,496,35,corretiva,concluido,2026-01-04 03:02:00,2026-01-04 18:02:00,medio,Parada por falha em angiografia. Prioridade medio.,15
658,42,658,,26,preventiva,concluido,2026-02-21 05:00:00,2026-02-22 23:00:00,alto,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade alto.,42
659,42,659,497,41,corretiva,concluido,2026-05-05 08:23:00,2026-05-05 16:23:00,baixo,Parada por falha em raio x. Prioridade baixo.,8
660,42,660,498,15,corretiva,concluido,2026-01-01 01:36:00,2026-01-01 14:36:00,medio,Parada por falha em ressonancia magnetica. Prioridade medio.,13
661,42,661,,3,preventiva,atribuido,2026-05-31 18:00:00,,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,
662,42,662,,50,preventiva,concluido,2026-03-16 04:00:00,2026-03-18 06:00:00,medio,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade medio.,50
663,42,663,499,13,corretiva,concluido,2026-04-16 20:16:00,2026-04-17 16:16:00,baixo,Parada por falha em tc. Prioridade baixo.,20
664,42,664,500,6,corretiva,concluido,2026-03-13 20:13:00,2026-03-14 14:13:00,alto,Parada por falha em tc. Prioridade alto.,18
665,42,665,501,6,corretiva,concluido,2026-05-17 17:34:00,2026-05-18 05:34:00,alto,Parada por falha em angiografia. Prioridade alto.,12
666,42,666,502,32,corretiva,concluido,2026-01-07 17:41:00,2026-01-08 14:41:00,medio,Parada por falha em raio x. Prioridade medio.,21
667,42,667,503,29,corretiva,concluido,2026-03-17 22:26:00,2026-03-18 10:26:00,medio,Parada por falha em arco cirurgico. Prioridade medio.,12
668,42,668,,,preventiva,nao atribuido,2026-05-27 21:00:00,,alto,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade alto.,
669,42,669,,5,preventiva,concluido,2026-01-21 23:00:00,2026-01-23 00:00:00,baixo,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade baixo.,25
670,42,670,504,15,corretiva,concluido,2026-03-16 19:14:00,2026-03-17 03:14:00,alto,Parada por falha em tc. Prioridade alto.,8
671,42,671,,30,preventiva,atribuido,2026-05-24 15:00:00,,medio,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade medio.,
672,42,672,,,preventiva,nao atribuido,2026-05-30 19:00:00,,baixo,Chamado preventiva para tc. Motivo: MTBF proximo do vencimento. Prioridade baixo.,
673,43,673,,27,preventiva,atribuido,2026-05-23 02:00:00,,alto,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade alto.,
674,43,674,,32,preventiva,concluido,2026-04-14 20:00:00,2026-04-16 15:00:00,alto,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade alto.,43
675,43,675,,29,preventiva,concluido,2026-01-11 06:00:00,2026-01-12 07:00:00,alto,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade alto.,25
676,43,676,,55,preventiva,atribuido,2026-06-05 09:00:00,,medio,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade medio.,
677,43,677,,9,preventiva,atribuido,2026-05-25 07:00:00,,alto,Chamado preventiva para pet. Motivo: MTBF proximo do vencimento. Prioridade alto.,
678,43,678,505,28,corretiva,concluido,2025-12-30 08:41:00,2025-12-31 04:41:00,medio,Parada por falha em ressonancia magnetica. Prioridade medio.,20
679,43,679,506,4,corretiva,concluido,2026-02-16 09:33:00,2026-02-16 22:33:00,alto,Parada por falha em angiografia. Prioridade alto.,13
680,43,680,507,59,corretiva,concluido,2026-05-07 22:13:00,2026-05-08 06:13:00,medio,Parada por falha em ultrassom. Prioridade medio.,8
681,43,681,508,56,corretiva,concluido,2026-04-22 15:38:00,2026-04-23 01:38:00,medio,Parada por falha em raio x. Prioridade medio.,10
682,43,682,509,45,corretiva,concluido,2026-01-24 18:19:00,2026-01-25 09:19:00,alto,Parada por falha em arco cirurgico. Prioridade alto.,15
683,43,683,510,30,corretiva,concluido,2026-02-19 04:12:00,2026-02-19 12:12:00,baixo,Parada por falha em raio x. Prioridade baixo.,8
684,43,684,511,10,corretiva,concluido,2026-04-13 22:01:00,2026-04-14 06:01:00,baixo,Parada por falha em arco cirurgico. Prioridade baixo.,8
685,43,685,,8,preventiva,em andamento,2026-05-30 16:00:00,,medio,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade medio.,
686,43,686,,,preventiva,nao atribuido,2026-05-30 12:00:00,,alto,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade alto.,
687,43,687,,43,preventiva,concluido,2026-01-10 13:00:00,2026-01-11 20:00:00,baixo,Chamado preventiva para angiografia. Motivo: MTBF proximo do vencimento. Prioridade baixo.,31
688,43,688,,54,preventiva,em andamento,2026-05-29 04:00:00,,alto,Chamado preventiva para angiografia. Motivo: MTBF proximo do vencimento. Prioridade alto.,
689,44,689,,20,preventiva,concluido,2026-04-29 06:00:00,2026-04-30 04:00:00,baixo,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade baixo.,22
690,44,690,,18,preventiva,atribuido,2026-05-29 06:00:00,,alto,Chamado preventiva para arco cirurgico. Motivo: MTBF proximo do vencimento. Prioridade alto.,
691,44,691,,45,preventiva,concluido,2026-01-13 04:00:00,2026-01-14 12:00:00,medio,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade medio.,32
692,44,692,,31,preventiva,concluido,2026-02-04 07:00:00,2026-02-04 18:00:00,baixo,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade baixo.,11
693,44,693,,38,preventiva,em andamento,2026-05-27 01:00:00,,alto,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade alto.,
694,44,694,512,58,corretiva,concluido,2026-02-12 10:36:00,2026-02-13 04:36:00,alto,Parada por falha em pet. Prioridade alto.,18
695,44,695,513,42,corretiva,concluido,2026-02-26 00:32:00,2026-02-26 13:32:00,alto,Parada por falha em pet. Prioridade alto.,13
696,44,696,,28,preventiva,em andamento,2026-05-25 19:00:00,,baixo,Chamado preventiva para ressonancia magnetica. Motivo: MTBF proximo do vencimento. Prioridade baixo.,
697,44,697,,27,preventiva,concluido,2025-12-26 22:00:00,2025-12-28 23:00:00,medio,Chamado preventiva para ressonancia magnetica. Motivo: MTBF proximo do vencimento. Prioridade medio.,49
698,44,698,514,30,corretiva,concluido,2026-01-17 00:32:00,2026-01-17 08:32:00,alto,Parada por falha em ultrassom. Prioridade alto.,8
699,44,699,,28,preventiva,concluido,2026-04-22 07:00:00,2026-04-23 07:00:00,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,24
700,44,700,515,23,corretiva,concluido,2026-04-24 22:01:00,2026-04-25 20:01:00,baixo,Parada por falha em pet. Prioridade baixo.,22
701,44,701,,37,preventiva,em andamento,2026-06-01 22:00:00,,medio,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade medio.,
702,44,702,,58,preventiva,concluido,2026-04-06 20:00:00,2026-04-07 03:00:00,alto,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade alto.,7
703,44,703,516,44,corretiva,concluido,2026-03-07 18:35:00,2026-03-08 01:35:00,baixo,Parada por falha em ressonancia magnetica. Prioridade baixo.,7
704,44,704,517,27,corretiva,concluido,2026-04-17 17:31:00,2026-04-18 00:31:00,medio,Parada por falha em pet. Prioridade medio.,7
705,45,705,,,preventiva,nao atribuido,2026-05-27 17:00:00,,medio,Chamado preventiva para ressonancia magnetica. Motivo: MTBF proximo do vencimento. Prioridade medio.,
706,45,706,518,19,corretiva,concluido,2026-04-21 15:32:00,2026-04-22 00:32:00,baixo,Parada por falha em pet. Prioridade baixo.,9
707,45,707,,,preventiva,nao atribuido,2026-05-28 10:00:00,,baixo,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade baixo.,
708,45,708,519,32,corretiva,concluido,2026-05-11 16:40:00,2026-05-11 23:40:00,medio,Parada por falha em angiografia. Prioridade medio.,7
709,45,709,520,23,corretiva,concluido,2026-01-19 18:03:00,2026-01-20 06:03:00,alto,Parada por falha em ultrassom. Prioridade alto.,12
710,45,710,521,16,corretiva,concluido,2026-01-24 02:15:00,2026-01-24 20:15:00,medio,Parada por falha em arco cirurgico. Prioridade medio.,18
711,45,711,522,40,corretiva,concluido,2026-01-28 02:07:00,2026-01-28 19:07:00,baixo,Parada por falha em ultrassom. Prioridade baixo.,17
712,45,712,,18,preventiva,em andamento,2026-05-31 16:00:00,,baixo,Chamado preventiva para raio x. Motivo: MTBF proximo do vencimento. Prioridade baixo.,
713,45,713,523,15,corretiva,concluido,2026-04-12 05:33:00,2026-04-12 17:33:00,baixo,Parada por falha em pet. Prioridade baixo.,12
714,45,714,,45,preventiva,concluido,2026-05-10 10:00:00,2026-05-11 20:00:00,alto,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade alto.,34
715,45,715,524,9,corretiva,concluido,2026-05-15 04:18:00,2026-05-15 11:18:00,baixo,Parada por falha em pet. Prioridade baixo.,7
716,45,716,525,53,corretiva,concluido,2026-05-12 00:53:00,2026-05-12 17:53:00,alto,Parada por falha em ultrassom. Prioridade alto.,17
717,45,717,,50,preventiva,concluido,2026-03-02 09:00:00,2026-03-03 11:00:00,alto,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade alto.,26
718,45,718,526,6,corretiva,concluido,2026-01-26 17:02:00,2026-01-27 03:02:00,alto,Parada por falha em tc. Prioridade alto.,10
719,45,719,,19,preventiva,concluido,2026-04-22 12:00:00,2026-04-23 16:00:00,alto,Chamado preventiva para arco cirurgico. Motivo: MTBF proximo do vencimento. Prioridade alto.,28
720,45,720,,41,preventiva,em andamento,2026-05-28 15:00:00,,medio,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade medio.,
721,46,721,,40,preventiva,atribuido,2026-05-26 20:00:00,,alto,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade alto.,
722,46,722,,20,preventiva,concluido,2026-03-28 13:00:00,2026-03-30 09:00:00,baixo,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade baixo.,44
723,46,723,527,34,corretiva,concluido,2026-01-20 15:06:00,2026-01-21 01:06:00,medio,Parada por falha em angiografia. Prioridade medio.,10
724,46,724,,31,preventiva,concluido,2026-03-24 12:00:00,2026-03-24 21:00:00,medio,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade medio.,9
725,46,725,,22,preventiva,em andamento,2026-05-29 16:00:00,,baixo,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade baixo.,
726,46,726,,6,preventiva,concluido,2026-02-06 11:00:00,2026-02-06 22:00:00,baixo,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade baixo.,11
727,46,727,528,7,corretiva,concluido,2026-02-14 07:20:00,2026-02-14 13:20:00,medio,Parada por falha em angiografia. Prioridade medio.,6
728,46,728,529,25,corretiva,concluido,2026-05-12 00:38:00,2026-05-12 21:38:00,baixo,Parada por falha em ressonancia magnetica. Prioridade baixo.,21
729,46,729,530,22,corretiva,concluido,2026-01-20 12:19:00,2026-01-20 16:19:00,baixo,Parada por falha em pet. Prioridade baixo.,4
730,46,730,531,22,corretiva,concluido,2026-01-04 04:47:00,2026-01-04 22:47:00,baixo,Parada por falha em angiografia. Prioridade baixo.,18
731,46,731,,20,preventiva,em andamento,2026-05-30 21:00:00,,alto,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade alto.,
732,46,732,,10,preventiva,concluido,2026-04-04 02:00:00,2026-04-04 21:00:00,medio,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade medio.,19
733,46,733,,,preventiva,nao atribuido,2026-05-29 07:00:00,,medio,Chamado preventiva para pet. Motivo: MTBF proximo do vencimento. Prioridade medio.,
734,46,734,532,37,corretiva,concluido,2026-01-31 21:29:00,2026-02-01 10:29:00,baixo,Parada por falha em tc. Prioridade baixo.,13
735,46,735,,58,preventiva,concluido,2026-03-10 18:00:00,2026-03-12 15:00:00,alto,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade alto.,45
736,46,736,,10,preventiva,em andamento,2026-05-23 04:00:00,,baixo,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade baixo.,
737,47,737,,45,preventiva,em andamento,2026-05-25 11:00:00,,baixo,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade baixo.,
738,47,738,,,preventiva,nao atribuido,2026-06-03 11:00:00,,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,
739,47,739,533,21,corretiva,concluido,2026-04-27 09:40:00,2026-04-27 17:40:00,medio,Parada por falha em pet. Prioridade medio.,8
740,47,740,,35,preventiva,concluido,2026-01-05 18:00:00,2026-01-07 19:00:00,medio,Chamado preventiva para angiografia. Motivo: MTBF proximo do vencimento. Prioridade medio.,49
741,47,741,534,36,corretiva,concluido,2026-01-05 06:25:00,2026-01-05 22:25:00,baixo,Parada por falha em ultrassom. Prioridade baixo.,16
742,47,742,535,53,corretiva,concluido,2026-03-09 14:58:00,2026-03-10 09:58:00,alto,Parada por falha em ultrassom. Prioridade alto.,19
743,47,743,,33,preventiva,atribuido,2026-05-29 21:00:00,,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,
744,47,744,,40,preventiva,atribuido,2026-06-01 14:00:00,,baixo,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade baixo.,
745,47,745,,38,preventiva,atribuido,2026-05-24 02:00:00,,medio,Chamado preventiva para ressonancia magnetica. Motivo: MTBF proximo do vencimento. Prioridade medio.,
746,47,746,536,26,corretiva,concluido,2026-04-05 17:41:00,2026-04-06 14:41:00,medio,Parada por falha em tc. Prioridade medio.,21
747,47,747,,,preventiva,nao atribuido,2026-06-01 13:00:00,,baixo,Chamado preventiva para ultrassom. Motivo: MTBF proximo do vencimento. Prioridade baixo.,
748,47,748,537,22,corretiva,concluido,2026-03-05 10:25:00,2026-03-05 15:25:00,baixo,Parada por falha em tc. Prioridade baixo.,5
749,47,749,,36,preventiva,concluido,2026-03-06 06:00:00,2026-03-08 05:00:00,alto,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade alto.,47
750,47,750,,56,preventiva,atribuido,2026-05-27 19:00:00,,medio,Chamado preventiva para ressonancia magnetica. Motivo: MTBF proximo do vencimento. Prioridade medio.,
751,47,751,538,27,corretiva,concluido,2025-12-27 13:21:00,2025-12-27 20:21:00,baixo,Parada por falha em pet. Prioridade baixo.,7
752,47,752,,,preventiva,nao atribuido,2026-05-27 09:00:00,,baixo,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade baixo.,
753,48,753,539,32,corretiva,concluido,2026-05-13 10:49:00,2026-05-13 22:49:00,alto,Parada por falha em arco cirurgico. Prioridade alto.,12
754,48,754,,57,preventiva,concluido,2026-01-07 05:00:00,2026-01-09 07:00:00,alto,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade alto.,50
755,48,755,540,20,corretiva,concluido,2026-01-05 13:04:00,2026-01-06 02:04:00,baixo,Parada por falha em ressonancia magnetica. Prioridade baixo.,13
756,48,756,541,23,corretiva,concluido,2026-01-19 20:31:00,2026-01-20 10:31:00,medio,Parada por falha em pet. Prioridade medio.,14
757,48,757,542,49,corretiva,concluido,2026-03-10 02:09:00,2026-03-10 23:09:00,baixo,Parada por falha em tc. Prioridade baixo.,21
758,48,758,,22,preventiva,concluido,2026-03-01 17:00:00,2026-03-03 10:00:00,medio,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade medio.,41
759,48,759,543,51,corretiva,concluido,2026-01-15 12:18:00,2026-01-16 11:18:00,medio,Parada por falha em angiografia. Prioridade medio.,23
760,48,760,544,59,corretiva,concluido,2026-03-29 05:57:00,2026-03-29 15:57:00,alto,Parada por falha em ultrassom. Prioridade alto.,10
761,48,761,545,6,corretiva,concluido,2026-05-13 20:18:00,2026-05-14 05:18:00,baixo,Parada por falha em pet. Prioridade baixo.,9
762,48,762,,48,preventiva,atribuido,2026-06-02 23:00:00,,alto,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade alto.,
763,48,763,,,preventiva,nao atribuido,2026-05-28 00:00:00,,alto,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade alto.,
764,48,764,,,preventiva,nao atribuido,2026-06-01 22:00:00,,medio,Chamado preventiva para pet. Motivo: MTBF proximo do vencimento. Prioridade medio.,
765,48,765,546,18,corretiva,concluido,2026-03-27 05:19:00,2026-03-27 13:19:00,alto,Parada por falha em raio x. Prioridade alto.,8
766,48,766,547,48,corretiva,concluido,2026-02-10 15:59:00,2026-02-11 04:59:00,baixo,Parada por falha em ressonancia magnetica. Prioridade baixo.,13
767,48,767,548,57,corretiva,concluido,2026-04-03 00:29:00,2026-04-03 12:29:00,alto,Parada por falha em ultrassom. Prioridade alto.,12
768,48,768,,53,preventiva,atribuido,2026-06-04 17:00:00,,alto,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade alto.,
769,49,769,549,42,corretiva,concluido,2026-01-21 21:31:00,2026-01-22 17:31:00,alto,Parada por falha em arco cirurgico. Prioridade alto.,20
770,49,770,,9,preventiva,atribuido,2026-06-05 01:00:00,,baixo,Chamado preventiva para angiografia. Motivo: MTBF proximo do vencimento. Prioridade baixo.,
771,49,771,,20,preventiva,atribuido,2026-05-28 16:00:00,,baixo,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade baixo.,
772,49,772,550,37,corretiva,concluido,2026-01-30 12:12:00,2026-01-31 12:12:00,baixo,Parada por falha em angiografia. Prioridade baixo.,24
773,49,773,,45,preventiva,concluido,2026-04-12 18:00:00,2026-04-14 06:00:00,baixo,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade baixo.,36
774,49,774,,16,preventiva,em andamento,2026-05-24 01:00:00,,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,
